outlet_id,month,total_orders,revenue,gross_revenue,total_discount,total_food_cost,total_packaging_cost,total_agg_commission,total_contribution,avg_order_value,avg_delivery_time,avg_prep_time,avg_rating,total_complaints,total_waste_flags,repeat_customers,new_customers,upsell_orders,is_weekend_orders,is_holiday_orders,food_cost_pct,packaging_cost_pct,commission_cost_pct,discount_pct,contribution_margin_pct,complaint_rate,waste_rate,repeat_customer_pct,upsell_rate,tier,city,archetype,outlet_type,zone,rental_cost,net_margin,net_margin_pct,month_num
OT005,2024-06,582,273173.33,280641.18,7467.85,86061.32,17260.1,46792.47,123059.44,469.37,25.64,12.63573883161512,4.33,24,67,332,250,210,211,30,31.5,6.32,17.13,2.66,45.05,4.12,11.51,57.04,36.08,2,Pune,star,Food Court,East,75000,48059.44,17.59,18
OT006,2023-01,790,423063.89,431702.98,8639.09,133235.33,26816.399999999998,68723.01,194289.15,535.52,26.51,12.487341772151899,4.27,62,113,450,340,298,267,34,31.49,6.34,16.24,2.0,45.92,7.85,14.3,56.96,37.72,1,Delhi,star,Highway,Central,120000,74289.15,17.56,1
OT006,2023-02,729,402797.45,411591.18,8793.73,127911.16,25300.6,65897.26,183688.43,552.53,25.66,12.308641975308642,4.27,46,92,429,300,260,247,0,31.76,6.28,16.36,2.14,45.6,6.31,12.62,58.85,35.67,1,Delhi,star,Highway,Central,120000,63688.43,15.81,2
OT006,2023-03,841,459764.82,469608.89,9844.07,144939.39,29051.1,71003.81,214770.52,546.69,25.99,12.49821640903686,4.3,57,108,456,385,300,235,64,31.52,6.32,15.44,2.1,46.71,6.78,12.84,54.22,35.67,1,Delhi,star,Highway,Central,120000,94770.52,20.61,3
OT006,2023-04,839,453650.38,464723.33,11072.95,142719.5,28996.5,73277.99,208656.39,540.7,26.11,12.62455303933254,4.33,51,100,450,389,312,310,65,31.46,6.39,16.15,2.38,45.99,6.08,11.92,53.64,37.19,1,Delhi,star,Highway,Central,120000,88656.39,19.54,4
OT006,2023-05,695,383302.35,392858.4,9556.05,121054.63,24172.2,64308.2,173767.32,551.51,25.54,12.631654676258993,4.23,48,97,393,302,259,217,29,31.58,6.31,16.78,2.43,45.33,6.91,13.96,56.55,37.27,1,Delhi,star,Highway,Central,120000,53767.32,14.03,5
OT006,2023-06,707,375618.29,384348.65,8730.36,117752.19,24025.3,61467.49,172373.31,531.28,25.78,12.85997171145686,4.29,39,93,372,335,265,209,0,31.35,6.4,16.36,2.27,45.89,5.52,13.15,52.62,37.48,1,Delhi,star,Highway,Central,120000,52373.31,13.94,6
OT006,2023-07,793,435296.01,446233.6,10937.59,137564.21,27441.7,72922.7,197367.4,548.92,25.96,12.520807061790668,4.3,45,108,438,355,305,304,0,31.6,6.3,16.75,2.45,45.34,5.67,13.62,55.23,38.46,1,Delhi,star,Highway,Central,120000,77367.4,17.77,7
OT006,2023-08,796,433275.02,443813.49,10538.47,136016.53,27241.5,70948.38,199068.61,544.32,25.84,12.478643216080402,4.27,50,76,453,343,280,225,35,31.39,6.29,16.37,2.37,45.95,6.28,9.55,56.91,35.18,1,Delhi,star,Highway,Central,120000,79068.61,18.25,8
OT006,2023-09,769,411629.58,421286.16,9656.58,129469.85,26068.9,70553.52,185537.31,535.28,26.36,12.657997399219767,4.24,60,100,443,326,296,277,0,31.45,6.33,17.14,2.29,45.07,7.8,13.0,57.61,38.49,1,Delhi,star,Highway,Central,120000,65537.31,15.92,9
OT006,2023-10,884,474732.94,484562.37,9829.43,149250.12,29864.9,77529.06,218088.86,537.03,26.11,12.57579185520362,4.24,70,120,493,391,322,274,70,31.44,6.29,16.33,2.03,45.94,7.92,13.57,55.77,36.43,1,Delhi,star,Highway,Central,120000,98088.86,20.66,10
OT006,2023-11,922,507249.55,517983.44,10733.89,160253.76,31996.9,86931.44,228067.45,550.16,25.53,12.636659436008676,4.28,50,132,506,416,343,256,70,31.59,6.31,17.14,2.07,44.96,5.42,14.32,54.88,37.2,1,Delhi,star,Highway,Central,120000,108067.45,21.3,11
OT006,2023-12,915,523118.41,534806.7,11688.29,165212.57,32722.3,88460.47,236723.07,571.71,25.58,12.607650273224044,4.24,60,117,499,416,357,335,35,31.58,6.26,16.91,2.19,45.25,6.56,12.79,54.54,39.02,1,Delhi,star,Highway,Central,120000,116723.07,22.31,12
OT006,2024-01,783,433240.6,443314.45,10073.85,136762.89,27454.7,70546.9,198476.11,553.31,25.8,12.517241379310345,4.31,48,112,457,326,296,236,29,31.57,6.34,16.28,2.27,45.81,6.13,14.3,58.37,37.8,1,Delhi,star,Highway,Central,120000,78476.11,18.11,13
OT006,2024-02,760,411705.01,421833.18,10128.17,129960.22,25968.8,66206.06,189569.93,541.72,26.22,12.686842105263159,4.27,57,96,416,344,286,255,0,31.57,6.31,16.08,2.4,46.05,7.5,12.63,54.74,37.63,1,Delhi,star,Highway,Central,120000,69569.93,16.9,14
OT006,2024-03,822,449030.5,459483.58,10453.08,141325.6,28229.5,73541.25,205934.15,546.27,26.1,12.577858880778589,4.3,60,101,452,370,316,313,65,31.47,6.29,16.38,2.27,45.86,7.3,12.29,54.99,38.44,1,Delhi,star,Highway,Central,120000,85934.15,19.14,15
OT006,2024-04,740,398652.74,408600.67,9947.93,125666.23,25214.8,65539.45,182232.26,538.72,25.91,12.52027027027027,4.28,49,101,418,322,272,223,35,31.52,6.33,16.44,2.43,45.71,6.62,13.65,56.49,36.76,1,Delhi,star,Highway,Central,120000,62232.26,15.61,16
OT006,2024-05,737,409013.21,416625.23,7612.0199999999995,128697.91,25512.5,65796.91,189005.89,554.97,26.45,12.815468113975577,4.29,56,102,418,319,286,245,35,31.47,6.24,16.09,1.83,46.21,7.6,13.84,56.72,38.81,1,Delhi,star,Highway,Central,120000,69005.89,16.87,17
OT006,2024-06,748,417410.65,424831.36,7420.71,131724.33,26048.1,70085.62,189552.6,558.04,26.72,12.659090909090908,4.25,55,112,413,335,279,266,35,31.56,6.24,16.79,1.75,45.41,7.35,14.97,55.21,37.3,1,Delhi,star,Highway,Central,120000,69552.6,16.66,18
OT007,2023-01,581,248840.34,255471.98,6631.64,78981.69,15659.0,42179.85,112019.8,428.3,26.27,12.42512908777969,4.29,50,64,334,247,211,209,27,31.74,6.29,16.95,2.6,45.02,8.61,11.02,57.49,36.32,2,Kolkata,star,Highway,West,75000,37019.8,14.88,1
OT007,2023-02,499,208994.02,213846.9,4852.88,66264.28,13160.0,34940.63,94629.11,418.83,26.01,12.52304609218437,4.26,36,58,293,206,203,166,0,31.71,6.3,16.72,2.27,45.28,7.21,11.62,58.72,40.68,2,Kolkata,star,Highway,West,75000,19629.11,9.39,2
OT007,2023-03,586,247373.23,253029.49,5656.26,77619.75,15732.0,39754.54,114266.94,422.14,25.17,12.592150170648464,4.28,37,78,341,245,244,174,47,31.38,6.36,16.07,2.24,46.19,6.31,13.31,58.19,41.64,2,Kolkata,star,Highway,West,75000,39266.94,15.87,3
OT007,2023-04,582,244390.16,248774.46,4384.3,76748.24,15518.0,38687.99,113435.93,419.91,26.25,12.367697594501719,4.32,52,86,340,242,224,228,54,31.4,6.35,15.83,1.76,46.42,8.93,14.78,58.42,38.49,2,Kolkata,star,Highway,West,75000,38435.93,15.73,4
OT007,2023-05,569,243593.97,248586.29,4992.32,76886.21,15349.0,41131.41,110227.35,428.11,26.11,12.527240773286467,4.23,31,78,319,250,196,184,23,31.56,6.3,16.89,2.01,45.25,5.45,13.71,56.06,34.45,2,Kolkata,star,Highway,West,75000,35227.35,14.46,5
OT007,2023-06,484,205610.13999999998,209149.74,3539.6,64960.81,12978.0,35252.74,92418.59,424.81,26.21,12.62603305785124,4.27,27,76,289,195,185,143,0,31.59,6.31,17.15,1.69,44.95,5.58,15.7,59.71,38.22,2,Kolkata,star,Highway,West,75000,17418.59,8.47,6
OT007,2023-07,566,242783.69,247143.44,4359.75,76995.69,15238.0,42296.93,108253.07,428.95,26.44,12.708480565371024,4.27,43,65,331,235,185,234,0,31.71,6.28,17.42,1.76,44.59,7.6,11.48,58.48,32.69,2,Kolkata,star,Highway,West,75000,33253.07,13.7,7
OT007,2023-08,564,240812.13,246082.7,5270.57,75978.37,15275.0,38654.44,110904.32,426.97,26.03,12.416666666666666,4.3,37,63,334,230,218,171,18,31.55,6.34,16.05,2.14,46.05,6.56,11.17,59.22,38.65,2,Kolkata,star,Highway,West,75000,35904.32,14.91,8
OT007,2023-09,581,243626.63999999998,248604.37,4977.73,77279.54,15278.0,42219.0,108850.1,419.32,25.81,12.61790017211704,4.24,47,71,354,227,225,218,0,31.72,6.27,17.33,2.0,44.68,8.09,12.22,60.93,38.73,2,Kolkata,star,Highway,West,75000,33850.1,13.89,9
OT007,2023-10,682,285486.59,291957.86,6471.2699999999995,90268.34,18141.0,47594.09,129483.16,418.6,25.75,12.728739002932551,4.28,60,81,393,289,267,214,60,31.62,6.35,16.67,2.22,45.36,8.8,11.88,57.62,39.15,2,Kolkata,star,Highway,West,75000,54483.16,19.08,10
OT007,2023-11,676,288479.09,297308.72,8829.63,91065.55,18260.0,49473.53,129680.01,426.74,25.61,12.7603550295858,4.28,46,93,387,289,270,211,61,31.57,6.33,17.15,2.97,44.95,6.8,13.76,57.25,39.94,2,Kolkata,star,Highway,West,75000,54680.01,18.95,11
OT007,2023-12,692,283138.24,289542.66,6404.42,89302.62,17955.0,46156.98,129723.64,409.16,25.93,12.765895953757225,4.28,48,88,369,323,253,270,31,31.54,6.34,16.3,2.21,45.82,6.94,12.72,53.32,36.56,2,Kolkata,star,Highway,West,75000,54723.64,19.33,12
OT007,2024-01,615,262251.53,268565.04,6313.51,82920.39,16441.0,45328.71,117561.43,426.43,26.13,12.517073170731708,4.29,44,80,370,245,239,175,35,31.62,6.27,17.28,2.35,44.83,7.15,13.01,60.16,38.86,2,Kolkata,star,Highway,West,75000,42561.43,16.23,13
OT007,2024-02,554,235819.01,240037.81,4218.8,74588.26,14726.0,38698.05,107806.7,425.67,26.36,12.931407942238268,4.32,43,75,330,224,208,190,0,31.63,6.24,16.41,1.76,45.72,7.76,13.54,59.57,37.55,2,Kolkata,star,Highway,West,75000,32806.7,13.91,14
OT007,2024-03,663,279634.0,286110.43,6476.43,88301.44,17675.0,46585.31,127072.25,421.77,25.97,12.817496229260936,4.29,49,69,370,293,249,259,51,31.58,6.32,16.66,2.26,45.44,7.39,10.41,55.81,37.56,2,Kolkata,star,Highway,West,75000,52072.25,18.62,15
OT007,2024-04,572,251372.76,257073.35,5700.59,79470.59,15860.0,39379.64,116662.53,439.46,25.83,12.758741258741258,4.28,45,76,316,256,208,186,30,31.61,6.31,15.67,2.22,46.41,7.87,13.29,55.24,36.36,2,Kolkata,star,Highway,West,75000,41662.53,16.57,16
OT007,2024-05,537,239048.05,244867.12,5819.07,75322.92,14918.0,39091.76,109715.37,445.15,25.52,12.687150837988828,4.27,44,74,311,226,176,154,21,31.51,6.24,16.35,2.38,45.9,8.19,13.78,57.91,32.77,2,Kolkata,star,Highway,West,75000,34715.37,14.52,17
OT007,2024-06,539,220138.24,224588.85,4450.61,69422.99,13866.0,35399.1,101450.15,408.42,25.69,12.560296846011132,4.28,45,52,290,249,205,207,25,31.54,6.3,16.08,1.98,46.08,8.35,9.65,53.8,38.03,2,Kolkata,star,Highway,West,75000,26450.15,12.02,18
OT008,2023-01,145,56669.18,60549.0,3879.82,17602.51,3814.0,12606.06,22646.61,390.82,32.13,15.717241379310344,3.04,18,54,56,89,22,49,4,31.06,6.73,22.25,6.41,39.96,12.41,37.24,38.62,15.17,2,Kolkata,critical,Food Court,North,75000,-52353.39,-92.38,1
OT008,2023-02,129,52044.51,55045.19,3000.68,16224.18,3459.0,11594.279999999999,20767.05,403.45,31.02,15.573643410852712,2.95,19,48,47,82,32,47,0,31.17,6.65,22.28,5.45,39.9,14.73,37.21,36.43,24.81,2,Kolkata,critical,Food Court,North,75000,-54232.95,-104.2,2
OT008,2023-03,134,55536.83,59007.909999999996,3471.08,17452.01,3618.0,13222.289999999999,21244.53,414.45,32.78,15.694029850746269,3.14,13,37,46,88,28,40,15,31.42,6.51,23.81,5.88,38.25,9.7,27.61,34.33,20.9,2,Kolkata,critical,Food Court,North,75000,-53755.47,-96.79,3
OT008,2023-04,136,56583.479999999996,60657.26,4073.78,17838.07,3688.0,13029.17,22028.239999999998,416.05,31.94,16.279411764705884,3.1,25,42,51,85,26,51,11,31.53,6.52,23.03,6.72,38.93,18.38,30.88,37.5,19.12,2,Kolkata,critical,Food Court,North,75000,-52971.76,-93.62,4
OT008,2023-05,110,42925.06,46373.97,3448.91,13466.95,2872.0,9494.15,17091.96,390.23,31.93,15.618181818181819,3.07,18,39,43,67,28,33,4,31.37,6.69,22.12,7.44,39.82,16.36,35.45,39.09,25.45,2,Kolkata,critical,Food Court,North,75000,-57908.04,-134.9,5
OT008,2023-06,137,46155.7,49287.36,3131.66,14341.56,3124.0,10334.37,18355.77,336.9,32.18,15.496350364963504,3.09,27,32,32,105,29,37,0,31.07,6.77,22.39,6.35,39.77,19.71,23.36,23.36,21.17,2,Kolkata,critical,Food Court,North,75000,-56644.23,-122.72,6
OT008,2023-07,111,42806.57,45908.68,3102.11,13743.82,2797.0,9932.84,16332.91,385.64,31.62,14.954954954954955,3.02,21,34,47,64,24,47,0,32.11,6.53,23.2,6.76,38.16,18.92,30.63,42.34,21.62,2,Kolkata,critical,Food Court,North,75000,-58667.09,-137.05,7
OT008,2023-08,127,49963.55,53933.89,3970.34,15615.28,3372.0,11923.51,19052.760000000002,393.41,30.85,16.133858267716537,3.16,23,30,46,81,31,32,3,31.25,6.75,23.86,7.36,38.13,18.11,23.62,36.22,24.41,2,Kolkata,critical,Food Court,North,75000,-55947.24,-111.98,8
OT008,2023-09,114,46888.34,51081.82,4193.48,14672.87,3078.0,10936.82,18200.65,411.3,31.78,15.912280701754385,3.06,23,42,41,73,25,47,0,31.29,6.56,23.33,8.21,38.82,20.18,36.84,35.96,21.93,2,Kolkata,critical,Food Court,North,75000,-56799.35,-121.14,9
OT008,2023-10,156,58841.13,63599.65,4758.52,18464.06,3931.0,13485.79,22960.28,377.19,32.08,16.108974358974358,3.03,27,47,52,104,37,50,18,31.38,6.68,22.92,7.48,39.02,17.31,30.13,33.33,23.72,2,Kolkata,critical,Food Court,North,75000,-52039.72,-88.44,10
OT008,2023-11,140,59256.43,63812.19,4555.76,18729.03,3971.0,13527.91,23028.49,423.26,32.15,15.407142857142857,3.21,25,36,55,85,33,56,14,31.61,6.7,22.83,7.14,38.86,17.86,25.71,39.29,23.57,2,Kolkata,critical,Food Court,North,75000,-51971.51,-87.71,11
OT008,2023-12,168,67996.35,72786.81,4790.46,21428.57,4528.0,15992.45,26047.33,404.74,31.67,15.803571428571429,3.12,32,49,61,107,43,55,7,31.51,6.66,23.52,6.58,38.31,19.05,29.17,36.31,25.6,2,Kolkata,critical,Food Court,North,75000,-48952.67,-71.99,12
OT008,2024-01,122,46557.89,48937.28,2379.39,14568.15,3055.0,10438.08,18496.66,381.62,31.58,15.860655737704919,3.03,24,41,41,81,30,34,3,31.29,6.56,22.42,4.86,39.73,19.67,33.61,33.61,24.59,2,Kolkata,critical,Food Court,North,75000,-56503.34,-121.36,13
OT008,2024-02,119,44695.62,48480.54,3784.92,14053.76,3076.0,10205.68,17360.18,375.59,31.73,16.369747899159663,3.1,25,33,38,81,16,38,0,31.44,6.88,22.83,7.81,38.84,21.01,27.73,31.93,13.45,2,Kolkata,critical,Food Court,North,75000,-57639.82,-128.96,14
OT008,2024-03,133,50623.33,55209.63,4586.3,15703.58,3480.0,11009.66,20430.09,380.63,31.84,15.052631578947368,3.13,35,38,51,82,30,49,11,31.02,6.87,21.75,8.31,40.36,26.32,28.57,38.35,22.56,2,Kolkata,critical,Food Court,North,75000,-54569.91,-107.8,15
OT008,2024-04,132,47089.44,50801.32,3711.88,14571.44,3195.0,10797.28,18525.72,356.74,31.26,16.0,3.11,21,36,46,86,25,39,4,30.94,6.78,22.93,7.31,39.34,15.91,27.27,34.85,18.94,2,Kolkata,critical,Food Court,North,75000,-56474.28,-119.93,16
OT008,2024-05,116,46364.61,49180.19,2815.58,14508.13,3040.0,10139.91,18676.57,399.69,32.25,15.931034482758621,3.14,18,34,29,87,28,38,2,31.29,6.56,21.87,5.73,40.28,15.52,29.31,25.0,24.14,2,Kolkata,critical,Food Court,North,75000,-56323.43,-121.48,17
OT008,2024-06,114,42922.75,45215.87,2293.12,13365.22,2844.0,9510.83,17202.7,376.52,30.37,15.578947368421053,3.03,24,40,36,78,30,45,5,31.14,6.63,22.16,5.07,40.08,21.05,35.09,31.58,26.32,2,Kolkata,critical,Food Court,North,75000,-57797.3,-134.65,18
OT009,2023-01,271,118830.19,126063.54,7233.35,37854.53,7717.6,24980.28,48277.78,438.49,29.3,14.461254612546126,3.41,33,71,115,156,81,88,7,31.86,6.49,21.02,5.74,40.63,12.18,26.2,42.44,29.89,2,Chennai,struggling,Standalone,Central,75000,-26722.22,-22.49,1
OT009,2023-02,234,111592.05,118382.69,6790.64,35542.21,7200.6,23466.1,45383.14,476.89,29.55,14.636752136752136,3.59,41,59,109,125,70,78,0,31.85,6.45,21.03,5.74,40.67,17.52,25.21,46.58,29.91,2,Chennai,struggling,Standalone,Central,75000,-29616.86,-26.54,2
OT009,2023-03,238,99875.68000000001,105556.55,5680.87,31093.1,6656.1,20034.29,42092.19,419.65,29.77,14.142857142857142,3.53,36,56,97,141,76,66,20,31.13,6.66,20.06,5.38,42.14,15.13,23.53,40.76,31.93,2,Chennai,struggling,Standalone,Central,75000,-32907.81,-32.95,3
OT009,2023-04,266,113842.11,120611.84,6769.7300000000005,35790.61,7487.7,24542.18,46021.62,427.98,28.86,14.590225563909774,3.5,32,78,107,159,77,111,19,31.44,6.58,21.56,5.61,40.43,12.03,29.32,40.23,28.95,2,Chennai,struggling,Standalone,Central,75000,-28978.38,-25.45,4
OT009,2023-05,219,94275.77,100534.48,6258.71,29785.6,6306.3,20173.99,38009.88,430.48,28.85,14.908675799086758,3.42,31,49,97,122,55,70,7,31.59,6.69,21.4,6.23,40.32,14.16,22.37,44.29,25.11,2,Chennai,struggling,Standalone,Central,75000,-36990.12,-39.24,5
OT009,2023-06,241,103698.37,108269.6,4571.23,32914.12,6721.0,20969.28,43093.97,430.28,30.17,14.244813278008298,3.5,39,57,102,139,73,68,0,31.74,6.48,20.22,4.22,41.56,16.18,23.65,42.32,30.29,2,Chennai,struggling,Standalone,Central,75000,-31906.03,-30.77,6
OT009,2023-07,260,112240.95,119998.86,7757.91,35156.71,7467.9,23049.91,46566.43,431.7,29.91,14.95,3.53,42,73,109,151,70,105,0,31.32,6.65,20.54,6.46,41.49,16.15,28.08,41.92,26.92,2,Chennai,struggling,Standalone,Central,75000,-28433.57,-25.33,7
OT009,2023-08,230,101259.66,107178.1,5918.44,31749.81,6644.0,21445.99,41419.86,440.26,29.28,14.482608695652173,3.53,35,57,102,128,63,70,9,31.35,6.56,21.18,5.52,40.9,15.22,24.78,44.35,27.39,2,Chennai,struggling,Standalone,Central,75000,-33580.14,-33.16,8
OT009,2023-09,268,124737.6,131204.97,6467.37,39325.64,8036.6,26481.68,50893.68,465.44,29.92,14.298507462686567,3.43,34,63,105,163,69,100,0,31.53,6.44,21.23,4.93,40.8,12.69,23.51,39.18,25.75,2,Chennai,struggling,Standalone,Central,75000,-24106.32,-19.33,9
OT009,2023-10,307,137400.4,145233.37,7832.97,43564.17,9009.0,27360.19,57467.04,447.56,29.23,14.553745928338762,3.51,43,75,133,174,62,111,20,31.71,6.56,19.91,5.39,41.82,14.01,24.43,43.32,20.2,2,Chennai,struggling,Standalone,Central,75000,-17532.96,-12.76,10
OT009,2023-11,294,137001.89,144420.16,7418.2699999999995,43023.65,8933.1,28134.35,56910.79,465.99,30.15,14.244897959183673,3.55,53,63,129,165,79,80,34,31.4,6.52,20.54,5.14,41.54,18.03,21.43,43.88,26.87,2,Chennai,struggling,Standalone,Central,75000,-18089.21,-13.2,11
OT009,2023-12,283,125727.87,133015.37,7287.5,39751.71,8144.4,25376.19,52455.57,444.27,29.65,14.763250883392226,3.44,48,73,131,152,82,103,12,31.62,6.48,20.18,5.48,41.72,16.96,25.8,46.29,28.98,2,Chennai,struggling,Standalone,Central,75000,-22544.43,-17.93,12
OT009,2024-01,269,120461.03,126463.69,6002.66,38338.46,7786.9,24797.28,49538.39,447.81,28.84,14.397769516728625,3.47,44,64,101,168,70,75,11,31.83,6.46,20.59,4.75,41.12,16.36,23.79,37.55,26.02,2,Chennai,struggling,Standalone,Central,75000,-25461.61,-21.14,13
OT009,2024-02,213,101296.92,105364.08,4067.16,31807.23,6530.7,20066.1,42892.89,475.57,29.57,14.568075117370892,3.51,30,46,91,122,59,69,0,31.4,6.45,19.81,3.86,42.34,14.08,21.6,42.72,27.7,2,Chennai,struggling,Standalone,Central,75000,-32107.11,-31.7,14
OT009,2024-03,251,109386.31,115534.18000000001,6147.87,34474.29,7191.8,23110.56,44609.659999999996,435.8,30.66,14.94820717131474,3.5,41,70,110,141,79,86,18,31.52,6.57,21.13,5.32,40.78,16.33,27.89,43.82,31.47,2,Chennai,struggling,Standalone,Central,75000,-30390.34,-27.78,15
OT009,2024-04,265,114901.0,123109.96,8208.96,36233.35,7570.2,23654.5,47442.95,433.59,29.71,14.343396226415095,3.44,38,64,110,155,82,85,15,31.53,6.59,20.59,6.67,41.29,14.34,24.15,41.51,30.94,2,Chennai,struggling,Standalone,Central,75000,-27557.05,-23.98,16
OT009,2024-05,250,110488.79,118074.12,7585.33,34926.8,7264.4,22788.78,45508.81,441.96,28.8,14.716,3.57,32,69,106,144,68,77,14,31.61,6.57,20.63,6.42,41.19,12.8,27.6,42.4,27.2,2,Chennai,struggling,Standalone,Central,75000,-29491.19,-26.69,17
OT009,2024-06,227,100781.12,105957.9,5176.78,31807.55,6596.7,20775.47,41601.4,443.97,29.51,14.814977973568283,3.42,27,50,104,123,62,84,7,31.56,6.55,20.61,4.89,41.28,11.89,22.03,45.81,27.31,2,Chennai,struggling,Standalone,Central,75000,-33398.6,-33.14,18
OT010,2023-01,241,99745.55,105824.96,6079.41,31586.98,6586.0,21576.44,39996.13,413.88,30.29,14.647302904564315,3.53,35,48,114,127,68,88,8,31.67,6.6,21.63,5.74,40.1,14.52,19.92,47.3,28.22,2,Kolkata,struggling,Standalone,Central,75000,-35003.87,-35.09,1
OT010,2023-02,213,87266.52,92254.18,4987.66,27554.08,5600.0,17838.1,36274.34,409.7,29.3,14.32394366197183,3.54,30,48,81,132,55,61,0,31.57,6.42,20.44,5.41,41.57,14.08,22.54,38.03,25.82,2,Kolkata,struggling,Standalone,Central,75000,-38725.66,-44.38,2
OT010,2023-03,216,88068.28,92286.01,4217.73,27917.88,5680.0,18614.11,35856.29,407.72,29.15,14.597222222222221,3.51,27,70,87,129,50,63,24,31.7,6.45,21.14,4.57,40.71,12.5,32.41,40.28,23.15,2,Kolkata,struggling,Standalone,Central,75000,-39143.71,-44.45,3
OT010,2023-04,255,104044.14,109747.36,5703.22,32543.11,6852.0,21580.04,43068.99,408.02,29.6,14.435294117647059,3.49,43,67,111,144,74,102,25,31.28,6.59,20.74,5.2,41.39,16.86,26.27,43.53,29.02,2,Kolkata,struggling,Standalone,Central,75000,-31931.01,-30.69,4
OT010,2023-05,209,84245.65,88898.29,4652.64,26451.03,5574.0,18455.85,33764.77,403.09,29.66,13.980861244019138,3.5,29,57,98,111,50,59,7,31.4,6.62,21.91,5.23,40.08,13.88,27.27,46.89,23.92,2,Kolkata,struggling,Standalone,Central,75000,-41235.23,-48.95,5
OT010,2023-06,192,82315.63,87604.24,5288.61,26053.84,5332.0,17575.45,33354.34,428.73,29.72,14.130208333333334,3.5,28,47,66,126,52,60,0,31.65,6.48,21.35,6.04,40.52,14.58,24.48,34.38,27.08,2,Kolkata,struggling,Standalone,Central,75000,-41645.66,-50.59,6
OT010,2023-07,247,103505.0,108007.59,4502.59,32638.38,6694.0,22546.52,41626.1,419.05,29.43,14.404858299595142,3.55,41,70,101,146,53,89,0,31.53,6.47,21.78,4.17,40.22,16.6,28.34,40.89,21.46,2,Kolkata,struggling,Standalone,Central,75000,-33373.9,-32.24,7
OT010,2023-08,247,106352.73,111951.61,5598.88,33667.6,6709.0,23084.78,42891.35,430.58,29.5,14.352226720647772,3.51,46,78,113,134,64,80,9,31.66,6.31,21.71,5.0,40.33,18.62,31.58,45.75,25.91,2,Kolkata,struggling,Standalone,Central,75000,-32108.65,-30.19,8
OT010,2023-09,214,86375.31,90639.13,4263.82,27138.19,5548.0,18315.82,35373.3,403.62,29.98,14.700934579439252,3.4,34,52,87,127,57,88,0,31.42,6.42,21.2,4.7,40.95,15.89,24.3,40.65,26.64,2,Kolkata,struggling,Standalone,Central,75000,-39626.7,-45.88,9
OT010,2023-10,271,113137.77,119824.89,6687.12,35764.62,7290.0,24343.97,45739.18,417.48,29.95,14.361623616236162,3.55,51,65,116,155,78,82,19,31.61,6.44,21.52,5.58,40.43,18.82,23.99,42.8,28.78,2,Kolkata,struggling,Standalone,Central,75000,-29260.82,-25.86,10
OT010,2023-11,255,111071.43,116382.09,5310.66,34995.85,7085.0,22920.29,46070.29,435.57,29.12,14.462745098039216,3.49,42,65,103,152,70,82,26,31.51,6.38,20.64,4.56,41.48,16.47,25.49,40.39,27.45,2,Kolkata,struggling,Standalone,Central,75000,-28929.71,-26.05,11
OT010,2023-12,300,122937.48,129031.86,6094.38,38740.23,7950.0,25857.53,50389.72,409.79,29.38,14.54,3.5,48,83,127,173,91,118,8,31.51,6.47,21.03,4.72,40.99,16.0,27.67,42.33,30.33,2,Kolkata,struggling,Standalone,Central,75000,-24610.28,-20.02,12
OT010,2024-01,267,109629.11,115865.17,6236.06,34534.99,7161.0,22063.68,45869.44,410.6,29.27,14.205992509363297,3.54,37,62,111,156,82,89,14,31.5,6.53,20.13,5.38,41.84,13.86,23.22,41.57,30.71,2,Kolkata,struggling,Standalone,Central,75000,-29130.56,-26.57,13
OT010,2024-02,216,90145.51,94969.95,4824.44,28184.93,5926.0,18582.23,37452.35,417.34,30.22,14.435185185185185,3.51,33,52,107,109,64,64,0,31.27,6.57,20.61,5.08,41.55,15.28,24.07,49.54,29.63,2,Kolkata,struggling,Standalone,Central,75000,-37547.65,-41.65,14
OT010,2024-03,222,89849.21,94719.08,4869.87,28495.74,5879.0,18255.59,37218.88,404.73,30.12,14.297297297297296,3.54,37,54,103,119,75,82,10,31.72,6.54,20.32,5.14,41.42,16.67,24.32,46.4,33.78,2,Kolkata,struggling,Standalone,Central,75000,-37781.12,-42.05,15
