review_id,outlet_id,review_date,platform,rating,review_category,sentiment_score,is_complaint,was_resolved,response_time_hours,archetype
REV0000334,OT002,2023-02-17,Zomato,5,Delivery Speed,1.0,0,0,,new
REV0000335,OT002,2024-03-15,Swiggy,4,Packaging,0.57,0,0,,new
REV0000336,OT002,2023-08-15,Google,4,Food Quality,0.47,0,0,,new
REV0000337,OT002,2023-11-21,Zomato,3,Value for Money,-0.12,0,0,,new
REV0000338,OT002,2023-08-07,Swiggy,3,Quantity,-0.08,0,0,,new
REV0000339,OT002,2023-10-16,Zomato,4,Packaging,0.73,0,0,,new
REV0000340,OT002,2023-05-10,Swiggy,3,Packaging,0.06,0,0,,new
REV0000341,OT002,2024-04-01,Direct,3,Delivery Speed,-0.13,0,0,,new
REV0000342,OT002,2023-02-28,Direct,3,Packaging,0.13,0,0,,new
REV0000343,OT002,2023-01-20,Swiggy,3,Delivery Speed,-0.09,0,0,,new
REV0000344,OT002,2023-12-06,Direct,4,Delivery Speed,0.5,0,0,,new
REV0000345,OT002,2023-06-09,Zomato,4,Delivery Speed,0.14,0,0,,new
REV0000346,OT002,2023-09-30,Zomato,5,Delivery Speed,1.0,0,0,,new
REV0000347,OT002,2024-02-10,Direct,4,Delivery Speed,0.49,0,0,,new
REV0000348,OT002,2023-05-26,Swiggy,3,Service,0.06,0,0,,new
REV0000349,OT002,2023-12-03,Zomato,4,Food Quality,0.57,0,0,,new
REV0000350,OT002,2023-03-06,Zomato,4,Packaging,0.76,0,0,,new
REV0000351,OT002,2023-10-03,Zomato,4,Packaging,0.49,0,0,,new
REV0000352,OT002,2023-02-22,Google,5,Delivery Speed,1.0,0,0,,new
REV0000353,OT002,2023-08-02,Google,3,Quantity,0.23,0,0,,new
REV0000354,OT002,2023-11-02,Swiggy,4,Quantity,0.52,0,0,,new
REV0000355,OT002,2023-06-07,Zomato,4,Value for Money,0.15,0,0,,new
REV0000356,OT002,2023-05-30,Zomato,5,Delivery Speed,0.99,0,0,,new
REV0000357,OT002,2023-06-20,Direct,3,Service,-0.48,0,0,,new
REV0000358,OT002,2024-01-04,Google,3,Food Quality,0.13,0,0,,new
REV0000359,OT002,2024-02-16,Zomato,5,Food Quality,1.0,0,0,,new
REV0000360,OT002,2024-05-02,Swiggy,4,Value for Money,0.75,0,0,,new
REV0000361,OT002,2024-03-30,Swiggy,4,Service,0.45,0,0,,new
REV0000362,OT002,2024-06-07,Swiggy,5,Service,1.0,0,0,,new
REV0000363,OT002,2023-10-27,Zomato,3,Service,-0.0,0,0,,new
REV0000364,OT002,2024-06-10,Swiggy,5,Service,1.0,0,0,,new
REV0000365,OT002,2023-11-24,Google,3,Delivery Speed,0.03,0,0,,new
REV0000366,OT002,2023-11-18,Swiggy,4,Service,0.61,0,0,,new
REV0000367,OT002,2023-11-11,Swiggy,4,Service,0.74,0,0,,new
REV0000368,OT002,2023-05-21,Zomato,1,Value for Money,-1.0,1,1,37.2,new
REV0000369,OT002,2023-09-09,Swiggy,2,Delivery Speed,-0.28,1,0,42.8,new
REV0000370,OT002,2023-05-05,Zomato,5,Service,1.0,0,0,,new
REV0000371,OT002,2023-02-07,Swiggy,4,Packaging,0.29,0,0,,new
REV0000372,OT002,2024-01-14,Swiggy,4,Service,0.57,0,0,,new
REV0000373,OT002,2023-10-08,Zomato,4,Packaging,0.89,0,0,,new
REV0000374,OT002,2024-01-05,Zomato,3,Value for Money,0.18,0,0,,new
REV0000375,OT002,2023-07-06,Swiggy,5,Packaging,1.0,0,0,,new
REV0000376,OT002,2023-06-11,Swiggy,4,Packaging,0.54,0,0,,new
REV0000377,OT002,2023-01-25,Google,5,Packaging,1.0,0,0,,new
REV0000378,OT002,2023-08-14,Swiggy,3,Service,-0.29,0,0,,new
REV0000379,OT002,2023-03-20,Zomato,3,Food Quality,-0.12,0,0,,new
REV0000380,OT002,2023-01-31,Zomato,4,Service,0.65,0,0,,new
REV0000381,OT002,2024-03-17,Google,3,Service,0.09,0,0,,new
REV0000382,OT002,2023-12-31,Zomato,2,Food Quality,-0.84,1,1,14.1,new
REV0000383,OT002,2023-10-12,Swiggy,3,Food Quality,0.13,0,0,,new
REV0000384,OT002,2023-12-23,Google,3,Food Quality,-0.1,0,0,,new
REV0000385,OT002,2024-03-21,Zomato,5,Food Quality,1.0,0,0,,new
REV0000386,OT002,2023-03-07,Google,3,Delivery Speed,0.2,0,0,,new
REV0000387,OT002,2023-09-14,Google,3,Value for Money,0.18,0,0,,new
REV0000388,OT002,2023-10-02,Swiggy,3,Food Quality,0.03,0,0,,new
REV0000389,OT002,2023-03-23,Zomato,3,Food Quality,-0.04,0,0,,new
REV0000390,OT002,2023-06-13,Google,4,Packaging,0.39,0,0,,new
REV0000391,OT002,2024-04-11,Zomato,4,Quantity,0.24,0,0,,new
REV0000392,OT002,2024-03-15,Swiggy,3,Packaging,0.06,0,0,,new
REV0000393,OT002,2023-10-05,Swiggy,4,Value for Money,0.37,0,0,,new
REV0000394,OT002,2023-09-19,Direct,4,Food Quality,0.71,0,0,,new
REV0000395,OT002,2023-06-15,Swiggy,3,Delivery Speed,-0.16,0,0,,new
REV0000396,OT002,2023-03-02,Swiggy,4,Delivery Speed,0.49,0,0,,new
REV0000397,OT002,2023-05-20,Google,5,Food Quality,0.76,0,0,,new
REV0000398,OT002,2024-03-06,Direct,3,Packaging,-0.1,0,0,,new
REV0000399,OT002,2024-05-19,Zomato,3,Quantity,0.22,0,0,,new
REV0000400,OT002,2023-05-29,Zomato,4,Delivery Speed,0.53,0,0,,new
REV0000401,OT002,2023-07-15,Swiggy,5,Service,0.99,0,0,,new
REV0000402,OT002,2024-06-02,Swiggy,3,Packaging,0.05,0,0,,new
REV0000403,OT002,2023-03-13,Google,3,Delivery Speed,-0.21,0,0,,new
REV0000404,OT002,2024-02-08,Zomato,3,Packaging,-0.17,0,0,,new
REV0000405,OT002,2023-02-25,Zomato,3,Packaging,-0.09,0,0,,new
REV0000406,OT002,2023-06-11,Zomato,3,Delivery Speed,0.09,0,0,,new
REV0000407,OT002,2024-04-09,Swiggy,3,Value for Money,-0.09,0,0,,new
REV0000408,OT002,2023-03-12,Zomato,4,Value for Money,0.35,0,0,,new
REV0000409,OT002,2023-10-17,Swiggy,5,Food Quality,0.98,0,0,,new
REV0000410,OT002,2023-10-08,Swiggy,5,Packaging,0.76,0,0,,new
REV0000411,OT002,2024-04-24,Zomato,4,Food Quality,0.56,0,0,,new
REV0000412,OT002,2023-11-06,Swiggy,4,Delivery Speed,0.63,0,0,,new
REV0000413,OT002,2023-03-24,Swiggy,4,Value for Money,0.58,0,0,,new
REV0000414,OT002,2023-07-17,Zomato,4,Food Quality,0.64,0,0,,new
REV0000415,OT002,2023-04-19,Swiggy,4,Food Quality,0.56,0,0,,new
REV0000416,OT002,2023-01-19,Direct,5,Food Quality,1.0,0,0,,new
REV0000417,OT002,2024-04-06,Swiggy,4,Quantity,0.4,0,0,,new
REV0000418,OT002,2024-04-01,Zomato,4,Value for Money,0.28,0,0,,new
REV0000419,OT002,2024-04-29,Zomato,5,Food Quality,1.0,0,0,,new
REV0000420,OT002,2024-03-05,Swiggy,4,Quantity,0.62,0,0,,new
REV0000421,OT002,2023-03-31,Zomato,5,Delivery Speed,1.0,0,0,,new
REV0000422,OT002,2023-06-06,Zomato,5,Value for Money,1.0,0,0,,new
REV0000423,OT002,2023-06-20,Zomato,3,Value for Money,0.02,0,0,,new
REV0000424,OT002,2024-03-09,Zomato,2,Service,-0.56,1,1,22.9,new
REV0000425,OT002,2023-02-21,Zomato,5,Value for Money,1.0,0,0,,new
REV0000426,OT002,2024-06-16,Swiggy,5,Food Quality,0.75,0,0,,new
REV0000427,OT002,2023-11-11,Zomato,4,Packaging,0.66,0,0,,new
REV0000428,OT002,2023-02-27,Zomato,3,Service,-0.01,0,0,,new
REV0000429,OT002,2023-04-26,Zomato,3,Packaging,-0.05,0,0,,new
REV0000430,OT002,2024-05-18,Zomato,5,Service,0.91,0,0,,new
REV0000431,OT002,2024-04-09,Zomato,4,Delivery Speed,0.51,0,0,,new
REV0000432,OT002,2023-06-21,Swiggy,4,Value for Money,0.63,0,0,,new
REV0000433,OT002,2024-03-20,Google,4,Delivery Speed,0.69,0,0,,new
REV0000434,OT002,2023-11-14,Zomato,4,Delivery Speed,0.56,0,0,,new
REV0000435,OT002,2024-04-09,Google,4,Food Quality,0.28,0,0,,new
REV0000436,OT002,2024-04-24,Zomato,4,Value for Money,0.47,0,0,,new
REV0000437,OT002,2024-05-22,Swiggy,5,Delivery Speed,0.89,0,0,,new
REV0000438,OT002,2024-02-03,Zomato,4,Delivery Speed,0.39,0,0,,new
REV0000439,OT002,2023-06-27,Direct,4,Service,0.84,0,0,,new
REV0000440,OT002,2023-09-26,Zomato,4,Food Quality,0.72,0,0,,new
REV0000441,OT002,2023-01-16,Google,4,Quantity,0.57,0,0,,new
REV0000442,OT002,2024-06-24,Zomato,3,Quantity,-0.07,0,0,,new
REV0000443,OT002,2024-01-07,Google,5,Delivery Speed,0.91,0,0,,new
REV0000444,OT002,2023-09-21,Zomato,2,Food Quality,-0.64,1,1,27.2,new
REV0000445,OT002,2023-05-23,Swiggy,4,Packaging,0.59,0,0,,new
REV0000446,OT002,2023-05-11,Direct,4,Food Quality,0.62,0,0,,new
REV0000447,OT002,2024-05-22,Zomato,3,Service,0.16,0,0,,new
REV0000448,OT002,2024-02-16,Swiggy,5,Delivery Speed,1.0,0,0,,new
REV0000449,OT002,2023-07-12,Swiggy,3,Delivery Speed,0.11,0,0,,new
REV0000450,OT002,2023-04-21,Zomato,4,Food Quality,0.66,0,0,,new
REV0000451,OT002,2024-02-28,Zomato,2,Packaging,-0.51,1,0,35.7,new
REV0000452,OT002,2023-02-25,Google,4,Service,0.53,0,0,,new
REV0000453,OT002,2023-06-20,Swiggy,3,Delivery Speed,0.0,0,0,,new
REV0000454,OT002,2024-05-12,Swiggy,5,Delivery Speed,1.0,0,0,,new
REV0000455,OT002,2023-04-16,Zomato,4,Food Quality,0.29,0,0,,new
REV0000456,OT002,2023-10-06,Swiggy,4,Food Quality,0.59,0,0,,new
REV0000457,OT002,2023-06-16,Zomato,3,Value for Money,-0.1,0,0,,new
REV0000458,OT002,2023-11-08,Swiggy,3,Value for Money,0.12,0,0,,new
REV0000459,OT002,2023-06-22,Zomato,3,Packaging,0.07,0,0,,new
REV0000460,OT002,2023-10-15,Zomato,4,Packaging,0.4,0,0,,new
REV0000461,OT002,2023-10-22,Swiggy,1,Service,-1.0,1,1,22.9,new
REV0000462,OT002,2023-07-02,Swiggy,3,Packaging,0.0,0,0,,new
REV0000463,OT002,2023-05-17,Swiggy,4,Delivery Speed,0.66,0,0,,new
REV0000464,OT002,2023-06-19,Swiggy,4,Service,0.49,0,0,,new
REV0000465,OT002,2023-09-15,Zomato,4,Packaging,0.67,0,0,,new
REV0000466,OT002,2023-03-28,Google,2,Packaging,-0.53,1,1,38.4,new
REV0000467,OT002,2023-07-28,Swiggy,3,Quantity,0.08,0,0,,new
REV0000468,OT002,2023-10-16,Zomato,2,Service,-0.61,1,0,21.5,new
REV0000469,OT002,2024-03-20,Zomato,3,Food Quality,0.07,0,0,,new
REV0000470,OT002,2023-04-24,Zomato,4,Service,0.9,0,0,,new
REV0000471,OT002,2023-09-02,Direct,4,Service,0.6,0,0,,new
REV0000472,OT002,2024-05-22,Zomato,3,Value for Money,0.21,0,0,,new
REV0000473,OT002,2024-06-11,Direct,4,Food Quality,0.64,0,0,,new
REV0000474,OT002,2023-05-15,Swiggy,4,Packaging,0.51,0,0,,new
REV0000475,OT002,2024-05-15,Zomato,3,Food Quality,-0.27,0,0,,new
REV0000476,OT002,2023-09-12,Zomato,2,Quantity,-0.49,1,1,20.7,new
REV0000477,OT002,2023-08-12,Swiggy,4,Food Quality,0.37,0,0,,new
REV0000478,OT002,2023-12-13,Zomato,3,Delivery Speed,-0.04,0,0,,new
REV0000479,OT002,2023-11-12,Zomato,3,Delivery Speed,-0.04,0,0,,new
REV0000480,OT002,2024-05-21,Direct,4,Food Quality,0.55,0,0,,new
REV0000481,OT002,2023-04-16,Direct,5,Delivery Speed,1.0,0,0,,new
REV0000482,OT002,2024-04-30,Zomato,4,Food Quality,0.7,0,0,,new
REV0000483,OT002,2023-09-30,Zomato,4,Service,0.46,0,0,,new
REV0000484,OT002,2024-04-09,Swiggy,3,Delivery Speed,-0.25,0,0,,new
REV0000485,OT002,2023-09-19,Swiggy,4,Quantity,0.61,0,0,,new
REV0000486,OT002,2024-05-20,Direct,3,Delivery Speed,-0.13,0,0,,new
REV0000487,OT002,2023-02-02,Swiggy,5,Delivery Speed,0.91,0,0,,new
REV0000488,OT002,2023-04-04,Zomato,2,Packaging,-0.62,1,1,30.6,new
REV0000489,OT002,2024-05-11,Swiggy,4,Food Quality,0.48,0,0,,new
REV0000490,OT002,2023-03-01,Google,3,Food Quality,-0.13,0,0,,new
REV0000491,OT002,2024-01-18,Swiggy,4,Quantity,0.43,0,0,,new
REV0000492,OT002,2023-08-03,Zomato,4,Packaging,0.71,0,0,,new
REV0000493,OT002,2024-01-19,Zomato,4,Delivery Speed,0.41,0,0,,new
REV0000494,OT002,2024-03-22,Google,4,Packaging,0.62,0,0,,new
REV0000495,OT002,2024-06-08,Swiggy,4,Value for Money,0.52,0,0,,new
REV0000496,OT002,2023-03-20,Google,4,Delivery Speed,0.52,0,0,,new
REV0000497,OT002,2023-07-05,Zomato,5,Service,1.0,0,0,,new
REV0000498,OT002,2023-10-07,Direct,3,Food Quality,0.16,0,0,,new
REV0000499,OT002,2023-10-04,Zomato,3,Value for Money,-0.04,0,0,,new
REV0000500,OT002,2023-04-08,Swiggy,4,Packaging,0.37,0,0,,new
REV0000501,OT002,2023-12-04,Swiggy,4,Quantity,0.34,0,0,,new
REV0000502,OT002,2024-01-11,Swiggy,3,Packaging,0.12,0,0,,new
REV0000503,OT002,2023-10-24,Zomato,4,Food Quality,0.54,0,0,,new
REV0000504,OT002,2024-01-03,Google,3,Quantity,-0.1,0,0,,new
REV0000505,OT002,2023-06-04,Swiggy,3,Food Quality,-0.08,0,0,,new
REV0000506,OT002,2024-05-05,Zomato,3,Quantity,0.04,0,0,,new
REV0000507,OT002,2023-03-07,Zomato,3,Service,0.11,0,0,,new
REV0000508,OT002,2024-01-10,Google,4,Delivery Speed,0.61,0,0,,new
REV0000509,OT002,2024-06-04,Swiggy,4,Value for Money,0.55,0,0,,new
REV0000510,OT003,2023-01-16,Zomato,3,Quantity,0.01,0,0,,struggling
REV0000511,OT003,2023-11-09,Google,4,Delivery Speed,0.41,0,0,,struggling
REV0000512,OT003,2023-04-26,Zomato,4,Delivery Speed,0.68,0,0,,struggling
REV0000513,OT003,2023-09-24,Swiggy,2,Delivery Speed,-0.55,1,0,30.2,struggling
REV0000514,OT003,2024-01-18,Zomato,5,Food Quality,0.98,0,0,,struggling
REV0000515,OT003,2023-08-06,Zomato,3,Packaging,0.12,0,0,,struggling
REV0000516,OT003,2023-09-12,Swiggy,3,Quantity,-0.25,0,0,,struggling
REV0000517,OT003,2023-07-28,Direct,4,Food Quality,0.33,0,0,,struggling
REV0000518,OT003,2023-02-14,Swiggy,3,Food Quality,-0.15,0,0,,struggling
REV0000519,OT003,2024-04-29,Direct,3,Food Quality,0.34,0,0,,struggling
REV0000520,OT003,2024-02-16,Zomato,5,Delivery Speed,1.0,0,0,,struggling
REV0000521,OT003,2023-09-09,Zomato,4,Food Quality,0.27,0,0,,struggling
REV0000522,OT003,2024-06-28,Direct,4,Value for Money,0.46,0,0,,struggling
REV0000523,OT003,2023-06-24,Google,3,Service,-0.02,0,0,,struggling
REV0000524,OT003,2023-11-27,Google,3,Delivery Speed,0.2,0,0,,struggling
REV0000525,OT003,2024-02-04,Swiggy,3,Food Quality,0.01,0,0,,struggling
REV0000526,OT003,2023-09-20,Zomato,4,Food Quality,0.38,0,0,,struggling
REV0000527,OT003,2024-03-05,Direct,4,Food Quality,0.47,0,0,,struggling
REV0000528,OT003,2023-11-14,Zomato,3,Food Quality,0.15,0,0,,struggling
REV0000529,OT003,2023-03-27,Swiggy,4,Service,0.42,0,0,,struggling
REV0000530,OT003,2023-02-01,Swiggy,5,Delivery Speed,1.0,0,0,,struggling
REV0000531,OT003,2023-10-12,Google,3,Delivery Speed,0.01,0,0,,struggling
REV0000532,OT003,2023-10-18,Google,4,Quantity,0.55,0,0,,struggling
REV0000533,OT003,2024-03-12,Swiggy,4,Food Quality,0.57,0,0,,struggling
REV0000534,OT003,2024-05-16,Direct,3,Value for Money,-0.08,0,0,,struggling
REV0000535,OT003,2023-05-11,Zomato,4,Food Quality,0.49,0,0,,struggling
REV0000536,OT003,2023-02-06,Zomato,4,Packaging,0.49,0,0,,struggling
REV0000537,OT003,2023-07-26,Zomato,5,Food Quality,1.0,0,0,,struggling
REV0000538,OT003,2024-01-29,Zomato,4,Food Quality,0.43,0,0,,struggling
REV0000539,OT003,2023-08-19,Google,3,Quantity,0.11,0,0,,struggling
REV0000540,OT003,2024-03-31,Zomato,4,Delivery Speed,0.63,0,0,,struggling
REV0000541,OT003,2023-07-04,Zomato,5,Food Quality,0.87,0,0,,struggling
REV0000542,OT003,2023-07-08,Swiggy,3,Service,0.15,0,0,,struggling
REV0000543,OT003,2023-07-31,Google,4,Packaging,0.37,0,0,,struggling
REV0000544,OT003,2024-04-24,Zomato,3,Delivery Speed,0.29,0,0,,struggling
REV0000545,OT003,2024-03-26,Zomato,4,Delivery Speed,0.64,0,0,,struggling
REV0000546,OT003,2024-01-02,Swiggy,3,Delivery Speed,-0.1,0,0,,struggling
REV0000547,OT003,2023-02-07,Swiggy,3,Delivery Speed,-0.01,0,0,,struggling
REV0000548,OT003,2024-02-01,Zomato,4,Packaging,0.5,0,0,,struggling
REV0000549,OT003,2023-01-30,Google,3,Quantity,-0.01,0,0,,struggling
REV0000550,OT003,2023-10-28,Zomato,3,Delivery Speed,-0.42,0,0,,struggling
REV0000551,OT003,2023-04-08,Google,5,Delivery Speed,0.95,0,0,,struggling
REV0000552,OT003,2024-01-31,Zomato,3,Quantity,0.11,0,0,,struggling
REV0000553,OT003,2023-09-30,Direct,3,Food Quality,0.1,0,0,,struggling
REV0000554,OT003,2024-05-08,Swiggy,5,Food Quality,1.0,0,0,,struggling
REV0000555,OT003,2024-05-06,Swiggy,2,Food Quality,-0.63,1,1,21.8,struggling
REV0000556,OT003,2023-01-25,Zomato,2,Service,-0.4,1,1,30.2,struggling
REV0000557,OT003,2023-08-23,Zomato,2,Food Quality,-0.23,1,1,26.3,struggling
REV0000558,OT003,2023-02-16,Google,5,Packaging,1.0,0,0,,struggling
REV0000559,OT003,2023-07-12,Swiggy,3,Food Quality,-0.21,0,0,,struggling
REV0000560,OT003,2024-02-01,Google,4,Packaging,0.89,0,0,,struggling
REV0000561,OT003,2024-06-11,Zomato,5,Food Quality,1.0,0,0,,struggling
REV0000562,OT003,2024-03-21,Swiggy,3,Delivery Speed,-0.07,0,0,,struggling
REV0000563,OT003,2023-07-21,Zomato,4,Value for Money,0.74,0,0,,struggling
REV0000564,OT003,2024-01-16,Direct,5,Food Quality,0.99,0,0,,struggling
REV0000565,OT003,2024-02-14,Google,4,Food Quality,0.48,0,0,,struggling
REV0000566,OT003,2024-01-25,Zomato,3,Service,0.03,0,0,,struggling
REV0000567,OT003,2024-06-15,Zomato,5,Quantity,0.9,0,0,,struggling
REV0000568,OT003,2023-10-13,Google,4,Packaging,0.32,0,0,,struggling
REV0000569,OT003,2024-03-02,Zomato,3,Food Quality,-0.06,0,0,,struggling
REV0000570,OT003,2024-05-14,Zomato,4,Value for Money,0.66,0,0,,struggling
REV0000571,OT003,2024-04-03,Swiggy,4,Food Quality,0.69,0,0,,struggling
REV0000572,OT003,2023-12-02,Zomato,3,Service,-0.0,0,0,,struggling
REV0000573,OT003,2024-02-08,Direct,3,Delivery Speed,-0.09,0,0,,struggling
REV0000574,OT003,2023-11-14,Direct,3,Service,0.08,0,0,,struggling
REV0000575,OT003,2023-05-24,Swiggy,3,Food Quality,-0.14,0,0,,struggling
REV0000576,OT003,2024-03-10,Zomato,3,Packaging,0.13,0,0,,struggling
REV0000577,OT003,2024-04-10,Zomato,3,Food Quality,0.06,0,0,,struggling
REV0000578,OT003,2023-05-12,Google,3,Packaging,0.03,0,0,,struggling
REV0000579,OT003,2023-12-21,Swiggy,3,Food Quality,-0.02,0,0,,struggling
REV0000580,OT003,2024-04-10,Zomato,3,Service,0.07,0,0,,struggling
REV0000581,OT003,2023-09-22,Zomato,4,Delivery Speed,0.3,0,0,,struggling
REV0000582,OT003,2023-05-18,Swiggy,4,Food Quality,0.57,0,0,,struggling
REV0000583,OT003,2023-02-10,Zomato,4,Food Quality,0.49,0,0,,struggling
REV0000584,OT003,2023-10-22,Zomato,3,Food Quality,0.23,0,0,,struggling
REV0000585,OT003,2024-06-05,Swiggy,3,Food Quality,0.0,0,0,,struggling
REV0000586,OT003,2024-04-13,Swiggy,4,Food Quality,0.64,0,0,,struggling
REV0000587,OT003,2023-05-01,Zomato,3,Food Quality,0.08,0,0,,struggling
REV0000588,OT003,2023-04-15,Swiggy,4,Food Quality,0.22,0,0,,struggling
REV0000589,OT003,2024-01-03,Direct,4,Delivery Speed,0.29,0,0,,struggling
REV0000590,OT003,2024-02-12,Zomato,4,Food Quality,0.56,0,0,,struggling
REV0000591,OT003,2023-10-15,Google,4,Packaging,0.18,0,0,,struggling
REV0000592,OT003,2024-05-09,Google,3,Delivery Speed,-0.06,0,0,,struggling
REV0000593,OT003,2023-01-07,Zomato,1,Delivery Speed,-0.94,1,0,20.5,struggling
REV0000594,OT003,2023-06-12,Swiggy,2,Food Quality,-0.43,1,0,39.2,struggling
REV0000595,OT003,2024-06-25,Direct,4,Delivery Speed,0.62,0,0,,struggling
REV0000596,OT003,2024-06-26,Swiggy,4,Packaging,0.36,0,0,,struggling
REV0000597,OT003,2023-02-01,Zomato,3,Packaging,0.17,0,0,,struggling
REV0000598,OT003,2023-12-28,Zomato,4,Delivery Speed,0.65,0,0,,struggling
REV0000599,OT003,2023-12-25,Google,4,Food Quality,0.7,0,0,,struggling
REV0000600,OT003,2023-12-16,Swiggy,3,Food Quality,0.0,0,0,,struggling
REV0000601,OT003,2024-01-28,Zomato,2,Food Quality,-0.52,1,0,25.3,struggling
REV0000602,OT003,2024-04-23,Swiggy,4,Delivery Speed,0.37,0,0,,struggling
REV0000603,OT003,2023-05-22,Google,4,Food Quality,0.74,0,0,,struggling
REV0000604,OT003,2023-07-31,Swiggy,4,Delivery Speed,0.45,0,0,,struggling
REV0000605,OT003,2024-02-19,Zomato,4,Food Quality,0.72,0,0,,struggling
REV0000606,OT003,2024-02-09,Zomato,3,Packaging,-0.11,0,0,,struggling
REV0000607,OT003,2023-04-19,Swiggy,4,Quantity,0.74,0,0,,struggling
REV0000608,OT003,2024-04-17,Zomato,4,Food Quality,0.19,0,0,,struggling
REV0000609,OT003,2023-05-30,Google,3,Service,0.1,0,0,,struggling
REV0000610,OT003,2023-02-13,Google,3,Delivery Speed,-0.04,0,0,,struggling
REV0000611,OT003,2023-06-24,Swiggy,3,Food Quality,-0.19,0,0,,struggling
REV0000612,OT003,2023-11-12,Zomato,5,Quantity,0.9,0,0,,struggling
REV0000613,OT003,2023-08-21,Swiggy,4,Delivery Speed,0.47,0,0,,struggling
REV0000614,OT003,2023-11-23,Direct,4,Delivery Speed,0.34,0,0,,struggling
REV0000615,OT003,2023-04-07,Swiggy,3,Food Quality,-0.1,0,0,,struggling
REV0000616,OT003,2024-04-06,Swiggy,5,Service,1.0,0,0,,struggling
REV0000617,OT003,2023-09-07,Zomato,2,Delivery Speed,-0.46,1,1,34.0,struggling
REV0000618,OT003,2023-01-11,Zomato,2,Service,-0.44,1,0,28.2,struggling
REV0000619,OT003,2024-03-11,Swiggy,3,Delivery Speed,0.12,0,0,,struggling
REV0000620,OT003,2023-05-07,Zomato,3,Packaging,0.09,0,0,,struggling
REV0000621,OT003,2024-04-27,Zomato,3,Packaging,-0.23,0,0,,struggling
REV0000622,OT003,2023-10-15,Swiggy,3,Delivery Speed,0.09,0,0,,struggling
REV0000623,OT003,2023-05-18,Zomato,4,Service,0.63,0,0,,struggling
REV0000624,OT003,2023-05-20,Google,3,Service,0.11,0,0,,struggling
REV0000625,OT003,2023-08-24,Google,4,Delivery Speed,0.45,0,0,,struggling
REV0000626,OT003,2023-08-05,Swiggy,4,Delivery Speed,0.28,0,0,,struggling
REV0000627,OT003,2023-02-14,Swiggy,2,Value for Money,-0.4,1,1,27.4,struggling
REV0000628,OT003,2024-03-30,Swiggy,3,Quantity,-0.12,0,0,,struggling
REV0000629,OT003,2024-04-03,Direct,3,Delivery Speed,-0.13,0,0,,struggling
REV0000630,OT003,2024-04-27,Swiggy,4,Quantity,0.44,0,0,,struggling
REV0000631,OT003,2023-11-27,Swiggy,4,Packaging,0.59,0,0,,struggling
REV0000632,OT003,2023-06-28,Zomato,2,Packaging,-0.54,1,1,34.9,struggling
REV0000633,OT003,2023-05-21,Google,3,Packaging,-0.0,0,0,,struggling
REV0000634,OT003,2023-11-11,Swiggy,2,Packaging,-0.33,1,0,14.4,struggling
REV0000635,OT003,2024-04-27,Swiggy,4,Quantity,0.22,0,0,,struggling
REV0000636,OT003,2024-06-22,Zomato,4,Delivery Speed,0.31,0,0,,struggling
REV0000637,OT003,2023-07-26,Direct,3,Packaging,0.22,0,0,,struggling
REV0000638,OT003,2024-04-10,Google,3,Delivery Speed,-0.22,0,0,,struggling
REV0000639,OT003,2023-03-25,Direct,4,Food Quality,0.63,0,0,,struggling
REV0000640,OT003,2023-08-09,Swiggy,4,Delivery Speed,0.25,0,0,,struggling
REV0000641,OT003,2023-06-16,Swiggy,3,Delivery Speed,0.18,0,0,,struggling
REV0000642,OT003,2023-03-20,Direct,3,Packaging,0.1,0,0,,struggling
REV0000643,OT003,2024-04-12,Swiggy,2,Service,-0.43,1,1,40.8,struggling
REV0000644,OT003,2023-01-21,Swiggy,4,Delivery Speed,0.61,0,0,,struggling
REV0000645,OT003,2023-02-10,Zomato,4,Delivery Speed,0.45,0,0,,struggling
REV0000646,OT003,2023-02-08,Google,3,Packaging,0.22,0,0,,struggling
REV0000647,OT003,2023-12-25,Swiggy,2,Food Quality,-0.44,1,0,39.3,struggling
REV0000648,OT003,2023-12-29,Google,4,Food Quality,0.42,0,0,,struggling
REV0000649,OT003,2023-08-25,Swiggy,5,Packaging,0.79,0,0,,struggling
REV0000650,OT003,2023-09-05,Swiggy,5,Food Quality,0.86,0,0,,struggling
REV0000651,OT003,2023-01-04,Swiggy,4,Packaging,0.55,0,0,,struggling
REV0000652,OT003,2023-04-25,Zomato,4,Food Quality,0.43,0,0,,struggling
REV0000653,OT003,2024-06-21,Google,4,Delivery Speed,0.42,0,0,,struggling
REV0000654,OT003,2024-03-08,Zomato,4,Packaging,0.77,0,0,,struggling
REV0000655,OT003,2024-04-25,Google,3,Food Quality,0.05,0,0,,struggling
REV0000656,OT003,2023-11-08,Zomato,3,Food Quality,-0.07,0,0,,struggling
REV0000657,OT003,2023-04-19,Zomato,4,Packaging,0.6,0,0,,struggling
REV0000658,OT003,2023-11-04,Swiggy,3,Food Quality,-0.09,0,0,,struggling
REV0000659,OT003,2024-02-06,Direct,4,Delivery Speed,0.53,0,0,,struggling
REV0000660,OT003,2023-03-31,Zomato,3,Value for Money,-0.13,0,0,,struggling
REV0000661,OT003,2023-08-07,Zomato,4,Food Quality,0.76,0,0,,struggling
REV0000662,OT003,2023-11-06,Zomato,3,Food Quality,-0.09,0,0,,struggling
REV0000663,OT003,2023-01-17,Google,3,Packaging,-0.11,0,0,,struggling
